image_1,image_2,image_3,style_id,sub_class,class,sub_dept,dept,division,sku,vendor,apparel_type,color,leg_fit,neck_type,pant_length,print_type,sleeve_length
https://dks.scene7.com/is/image/dkscdn/18JQQMCNCSTRCKPNTALB_Collegiate_Navy,,,F1825M452,AO TRAINING BOTTOMS,A ORIGINALS,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18987326,ADIDAS,,Collegiate Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/18CA2WCLSDTLSXXXXAPTA_Peacoat_Dhg_Stripe,,,WAX31071SWP,C PLUS TOPS,C PLUS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19150203,DSG DIRECT,,Peacoat/Dhg Stripe,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMNPHTHRFTTDSAPTA_Blue_Force_Equator_Blue,,,859216Z,N COMPRESSION TOPS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18603402,NIKE,,Blue Force/Equator Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16AV2WHDWRPSTRPXXSPR_Blue_Orange,,,ER420001,SPORTBANDS,O ACCESSORIES,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17433332,EDNA ROSE CORP,,Blue/Orange,,,,,
https://dks.scene7.com/is/image/dkscdn/18CA2WCLDBLLYRTNKAPT_Caviar_Pure_White,,,WAX11020S,C FITNESS TOPS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18613039,DSG DIRECT,,Caviar/Pure White,,,,,
https://dks.scene7.com/is/image/dkscdn/16ONZWLSTCBNDBRMDAPU_Madonna,,,3021MD,EB MED IMPACT SPORTS BRA,EB SPORTS BRA UNDERWEAR,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17966811,ONZIE,,Madonna,,,,,
https://dks.scene7.com/is/image/dkscdn/18UARMSPRTSTYLSSHAPT_Black_Black,,,1323397,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18971552,UNDER ARMOUR,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWPRSTRTCHTHNAPU_Neo_Pulse_HVY_Graphite,,,1237013,UA UNDERWEAR,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,13582631,UNDER ARMOUR,,Neo Pulse/HVY/Graphite,,,,,
https://dks.scene7.com/is/image/dkscdn/16MVGWVXNCDXXXXXXAPU_Lotus_Stripe,,,300291,O HIGH IMPACT SPORTS BRA,O SPORTS BRA UNDERWEAR,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,11941345,MOVING COMFORT,,Lotus Stripe,,,,,
https://dks.scene7.com/is/image/dkscdn/15CHAWTHSHWFFBSCXAPU_Black_Pop_Art_Pink,,,1666B,HIGH IMPACT SPORTS BRA,SPORTSBRAS,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,13849037,JBI/CHAMPION JOG BRA,,Black/Pop Art Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWFTGHTFTCPRPAPB_Live_Sd_Caviar,,,WAA01500TPRT,PB FITNESS BOTTOMS,PB FITNESS,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15494366,DSG DIRECT,,Live Sd Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKNKLMNTSPHAPT_Imperial_Blue,,,683906,N RUNNING TOPS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15950400,NIKE,,Imperial Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWCGCZY12ZPXXAPT_Pink_Punk_Black,,,1248526,UA COLD COMPRESSION TOPS,UA COLD COMPRESSION,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,14727800,UNDER ARMOUR,,Pink Punk/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKDRFTTCHLSAPT_Black,,,644371,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15157991,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWDRFTKNTLNGSAPT_Teal_Charge,,,718582,N RUNNING TOPS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16132034,NIKE,,Teal Charge,,,,,
https://dks.scene7.com/is/image/dkscdn/16CA2WCLSTRPDDBLLAPT_Bright_Rose_Stripe_Caviar,,,WAX00010,C FITNESS TOPS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15487574,DSG DIRECT,,Bright Rose Stripe/Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWFPRNTDLGGNGAPB_Dot_Dye_Indigo_Vital_Blue,,,WAA01711PRT,PB FITNESS BOTTOMS,PB FITNESS,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15002666,DSG DIRECT,,Dot Dye Indigo/Vital Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKDRFTKNTSSAPTXX_Midnight_Navy_Blk_Blk_Blk,,,717758,N RUNNING TOPS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16149867,NIKE,,Midnight Navy/Blk/Blk/Blk,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKFSTBRKSHRAPB_Wolf_Grey,,,641421,N BASKETBALL BOTTOMS,N BASKETBALL,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15151668,NIKE,,Wolf Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWHTHRZDPRNTTAPB_Black_Sunset_Glow,,,776262H,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15553119,NIKE,,Black/Sunset Glow,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKLYPSHRT20APB_Black_White,,,718344,N BASKETBALL BOTTOMS,N BASKETBALL,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16129626,NIKE,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWMDRNTMPQLBRAPB_Cosmic_Purple,,,723944,N RUNNING BOTTOMS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16132330,NIKE,,Cosmic Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMHYPRWRMLTFTAPTXX_Black,,,688749,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15624439,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16SAXMLTR4BXRBRFXAPU_Pixel_Stripe,,,SXBB30F,O UNDERWEAR,O UNDERWEAR,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15742121,SAXX UNDERWEAR,,Pixel Stripe,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIMCC7MSHXXXXXAPUX_Urban_Light_Onix_Blue,,,5136636,A UNDERWEAR,A UNDERWEAR,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15209426,AGRON,,Urban/Light Onix/Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16SOFWSFFDRSHRTXXAPB_Summer_Space,,,1110V,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,14548120,SOFFE,,Summer Space,,,,,
https://dks.scene7.com/is/image/dkscdn/15CHAWZPBRXXXXXXXAPU_White_Medium_Grey,,,7920F14,HIGH IMPACT SPORTS BRA,SPORTSBRAS,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15592577,JBI/CHAMPION JOG BRA,,White/Medium Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIMSQDR13SHRTXASB_Black_White,,,SQUADRA 13,A SOCCER BOTTOMS,A SOCCER,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,13586627,ADIDAS,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRNTD6PCKHDSPRX_Rio_Teal,,,NJN65,SPORTBANDS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15090965,ENI JR286,,Rio Teal,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWTR15TRNNGPNAPB_Black_Shock_Pink,,,S1506GHTT015W,A SOCCER BOTTOMS,A SOCCER,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15198573,ADIDAS,,Black/Shock Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWCHRGDNLSSSXAPT_Formation_Blue_Oxford_Blu,,,1271517,UA RUNNING TOPS,UA RUNNING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16133949,UNDER ARMOUR,,Formation Blue/Oxford Blu,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMNKLYPSHRT20APB_White,,,718344,N BASKETBALL BOTTOMS,N BASKETBALL,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16129626,NIKE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWSMLSSBRXXXXAPU_Binary_Blue_Still_Blue,,,832106,N LOW IMPACT SPORTS BRA,N SPORTS BRA UNDERWEAR,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17099055,NIKE,,Binary Blue/Still Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRNTD6PCKHDSPRX_Hyper_Pink,,,NJN65,SPORTBANDS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15090965,ENI JR286,,HYPER PINK,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWMLNGCRSSBCKAPU_Sd_Teal_Blue_Capri,,,WAA01701SD,PB LOW IMPACT SPORTS BRA,PB SPORTS BRA UNDERWEAR,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15242520,DSG DIRECT,,Sd Teal/Blue/Capri,,,,,
https://dks.scene7.com/is/image/dkscdn/16SAXMLTR4BXRBRFXAPU_Red_Hot_Ombre,,,SXBB30F,O UNDERWEAR,O UNDERWEAR,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15742121,SAXX UNDERWEAR,,Red Hot Ombre,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWRFLCTVKNTBNCLD_Stealth_Grey,,,1281884,COLD WEATHER,UA ACCESSORIES,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16692644,UNDER ARMOUR,,Stealth Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWPRNTDRMRMDBAPU_Aqua_Blue_Aqua_Blue,,,1273505,UA CORE COMP SPORTS BRA,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16145989,UNDER ARMOUR,,Aqua Blue/Aqua Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIMKYSTNBNXXXXCLD_Deepest_Space_Blue_Navy,,,KEYSTONEII,COLD WEATHER,A ACCESSORIES,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16974412,AGRON,,Deepest Space Blue/Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/16CA2WCLRBBDHDXXXAPTA_Oatmeal_Heather,,,WAX00269H,C SWEATERS,C SWEATERS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16870696,DSG DIRECT,,Oatmeal Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWDFCCFFSWSHHAPT_Black,,,860136,N FLEECE TOPS,N FLEECE,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17786362,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWFVRTLGGNGPRAPB_Black_Carbon_Heather,,,1300181,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17189489,UNDER ARMOUR,,Black/Carbon Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMMNKDRYCHLLGAPB_Binary_Blue,,,833117Z,N RUNNING BOTTOMS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17118332,NIKE,,Binary Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16CHAWCHMPNWMNSBSAPTB_Blurry_Glitch_Black,,,W0575P,TRAINING TOPS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17451700,JBI/CHAMPION JOG BRA,,Blurry Glitch/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWTMPSHRTXXXXAPBA_White_Atmo_Grey_Wolf_Grey,,,831558SP18,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18208085,NIKE,,White/Atmo Grey/Wolf Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMNPHTHRFTTDLAPT_Pueblo_Brwn_Burnt_Ornge,,,922181Z,N COMPRESSION TOPS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18603448,NIKE,,Pueblo Brwn/Burnt Ornge,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRPTCHWRKCPAPB_Volt,,,689832,N COMPRESSION BOTTOMS,N CORE COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15438426,NIKE,,Volt,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMDRYMLRTPSSRAPT_University_Red,,,866628,N RUNNING TOPS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16809326,NIKE,,University Red,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWSWSHSPRTHDBSPRX_Rush_Pink_White,,,NJND6,SPORTBANDS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16257352,ENI JR286,,Rush Pink/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKMPRNTDWVNSHRAPB_Caviar_Heather,,,MAA32643PRT,PB TRAINING BOTTOMS,PB TRAINING,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16871326,DSG DIRECT,,Heather-Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/16BA7MSWNGSHFT6PRAPU_Blue_Orange,,,2U01BB-P,O UNDERWEAR,O UNDERWEAR,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17625454,RAMPION USA INC,,Blue/Orange Stripes,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRHZRDPRNTCTHR_Volt_Black,,,NRSC2,FASHION BAGS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15572225,ENI JR286,,Volt/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARW6PCKPRNTDMNSPR_Black,,,1280605,SPORTBANDS,UA ACCESSORIES,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16199625,UNDER ARMOUR,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWFTGHTFTCPRPAPB_Mini_Ikat_Ult_Purp,,,WAA01500TPRT,PB FITNESS BOTTOMS,PB FITNESS,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15494366,DSG DIRECT,,Mini Ikat Ult Purp,,,,,
https://dks.scene7.com/is/image/dkscdn/16CFTMWLCMFRTZPXXAPT_Navy,,,1904487,O RUNNING TOPS,O RUNNING,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16866894,CRAFT SPORTSWEAR NA,,Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMMNSWV15TPSSAPT_White_Htr_Black,,,837010,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17117894,NIKE,,White/Htr/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17RBKMSDRBKPRFRMNAPT_Acid_Blue_Dress_Blue_Dd,,,MAA27102,PB TRAINING TOPS,PB TRAINING,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17837681,DSG DIRECT,,Acid Blue/Dress Blue Dd,,,,,
https://dks.scene7.com/is/image/dkscdn/17RBKMSSNLSSHDYTNAPT_Caviar_Nightfall_White,,,MAA27106,PB TRAINING TOPS,PB TRAINING,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17908413,DSG DIRECT,,Caviar/Nightfall/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWMLTSTRPSLDCAPU_Caviar,,,TWAA26705,PB LOW IMPACT SPORTS BRA,PB SPORTS BRA UNDERWEAR,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17028968,DSG DIRECT,,Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNKSHRTFSTBAPB_Cool_Grey,,,831404,N BASKETBALL BOTTOMS,N BASKETBALL,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17786553,NIKE,,Cool Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWLGHTSTRKPRNAPB_Vivid_Sky_Rac_Pink_Gla_Bl,,,878679X,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17622459,NIKE,,Vivid Sky/Rac Pink/Gla Bl,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIMLTMTT20XXXXATT_Bold_Aqua_Melange,,,S16APMX111,A TRAINING TOPS,A TRAINING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16732822,ADIDAS,,Bold Aqua Melange,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWFGHTRPRNTD6CPS_Shock_Pink,,,P FIGHTX,CAPS,A ACCESSORIES,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16589359,AGRON,,Shock Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIMCCLSLTMTMLNATT_Eqt_Blue_Dgh,,,F16APMX115,A TRAINING TOPS,A TRAINING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16961532,ADIDAS,,Eqt Blue/Dgh,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWFLYBYSHRTXXAPB_Green_Typhoon_Charcoal,,,1297125,UA RUNNING BOTTOMS,UA RUNNING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17080997,UNDER ARMOUR,,Green Typhoon/Charcoal,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWLTMTTMCRCCRAPT_Ice_Green,,,S16APW907,A TRAINING TOPS,A TRAINING,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16709896,ADIDAS,,Ice Green,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWSDCRWNCKVCTAPT_Sd_Cvr_Qslv_Pr_Wht,,,WAA16119SDWP,PB TRAINING TOPS,PB TRAINING,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16871263,DSG DIRECT,,Sd Cvr/Qslv/Pr Wht,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWSKNNYHRBNDSSPR_Lt_Crimson,,,NJNH2,SPORTBANDS,N ACCESSORIES,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17326925,ENI JR286,,Lt Crimson,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWTMPNTTDSHRTAPB_Black_Wolf_Grey,,,799766,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16726861,NIKE,,Black/Wolf Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWPRCLHTHRZD3APB_Binary_Blue,,,889584,N COMPRESSION BOTTOMS,N CORE COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18076304,NIKE,,Binary Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWHRRBLBRXXXXAPU_Rebel_Berry,,,ARWDF16022,PB LOW IMPACT SPORTS BRA,PB SPORTS BRA UNDERWEAR,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16967959,REEBOK INTERNATIONAL LTD.,,Rebel Berry,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMTHRDBRNSMLSAPT_Red_Black,,,1289596,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17181641,UNDER ARMOUR,,Red/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMCLSSCBLLBRDCLD_Gold_Ore_Novateal_Novteal,,,1283106,COLD WEATHER,UA ACCESSORIES,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16711140,UNDER ARMOUR,,Gold Ore/Novateal/Novteal,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWTMPSHRTXXXXAPBA_White_Part_Rose_Vint_Wine,,,831558SP18,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18208085,NIKE,,White/Part Rose/Vint Wine,,,,,
https://dks.scene7.com/is/image/dkscdn/17NWBWTRNSFRMTNKSAPT_Black_Heather,,,WT63102,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18625653,NEW BALANCE ATHL SHOE CO,,Black Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMSHRT3PNTXXAPB_Cool_Grey_Black,,,831398,N BASKETBALL BOTTOMS,N BASKETBALL,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17413490,NIKE,,Cool Grey/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMHYPRCLMXFTTAPT_Black,,,744281,N COMPRESSION TOPS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16126990,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWMLNGNVLTYHDAPT_Oatmeal_Heather,,,WAA26401M,PB FLEECE TOPS,PB FLEECE,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16849792,DSG DIRECT,,Oatmeal Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/16CHAMVPRCTTNBSCCAPT_Oxford,,,T0351,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16876362,JBI/CHAMPION JOG BRA,,Oxford,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWMNLPH4PCKXXSPR_Black,,,1260571,SPORTBANDS,UA ACCESSORIES,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15594924,UNDER ARMOUR,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17RBKWHGHNCKPSPRTAPUA_Caviar_Pure_White,,,WAA34502PRT,PB LOW IMPACT SPORTS BRA,PB SPORTS BRA UNDERWEAR,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17411170,DSG DIRECT,,Caviar/Pure White,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMMNSTRMSHSHRAPBX_Cool_Grey,,,742523,N TRAINING BOTTOMS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16126510,NIKE,,Cool Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWTMPSHRTF14SAPB_LT_Crimson_White,,,624278SP16,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16132036,NIKE,,LT Crimson/White,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKWFNMFLYKNTBRAPU_Black,,,AJ4047,N HIGH IMPACT SPORTS BRA,N SPORTS BRA UNDERWEAR,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19116574,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMFLYXL30SHRTAPB_Black_Gym_Red,,,667446,N TRAINING BOTTOMS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,15433596,NIKE,,Black/Gym Red,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMCHLLNGRKNTPAPB_Black_Black,,,1292664,UA SOCCER BOTTOMS,UA SOCCER,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17589069,UNDER ARMOUR,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWCGRMR12ZPXXAPT_TGH_Carbon_Heather,,,1298257,UA COLD COMPRESSION TOPS,UA COLD COMPRESSION,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17889469,UNDER ARMOUR,,TGH/Carbon Heather,,,,,
https://dks.scene7.com/is/image/dkscdn/17CA2WCLVRYDYLSTXAPTC_Caviar_Egret,,,WAX00308SZ,C TRAINING TOPS,C TRAINING,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18007854,DSG DIRECT,,Caviar/Egret,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWPRCLSSCPYRMAPU_Stadium_Green_Black,,,864969,N CORE COMP SPORTS BRA,N SPORTS BRA UNDERWEAR,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17101097,NIKE,,Stadium Green/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWSQDR17XXXXXAPB_Orange_White,,,S1706GHTM400W,A SOCCER BOTTOMS,A SOCCER,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17362341,ADIDAS,,Orange/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16ASIMTRNRSHRTXXXAPB_Dark_Grey,,,MS841TCW,O RUNNING BOTTOMS,O RUNNING,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16566386,ASICS AMERICA CORPORATION,,Dark Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/16AV2WCRRYLLSCRFSCLD_Purple_Yellow,,,ER320001,COLD WEATHER,O ACCESSORIES,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17433327,EDNA ROSE CORP,,Purple/Yellow,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWPCRNFLSHTGHAPB_Wolf_Grey,,,856682,N RUNNING BOTTOMS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18083381,NIKE,,Wolf Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWFLSHLMNTHZXAPT_Port_Wine,,,856608,N RUNNING TOPS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18083315,NIKE,,Port Wine,,,,,
https://dks.scene7.com/is/image/dkscdn/16BA7MSWNGSHFT6BBAPU_Nautical_Stripe,,,2U01BB,O UNDERWEAR,O UNDERWEAR,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17625179,RAMPION USA INC,,Nautical Stripe,,,,,
