image_1,image_2,image_3,style_id,Category,Sub Category,Apparel Type,Closure Silhouette,Color Family,Compression,Graphic Placement,Neckline,Pattern,Sleeve Length,Top Length
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCBSSTGRYWTAPO,,,00033163XES3,Womens,"Jackets, Coats & Vests",,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCFLRDGRYWTAPO,,,00033163XFG3,Womens,"Jackets, Coats & Vests",,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCGRGGRYWTGAPO,,,00033163XGG3,Womens,"Jackets, Coats & Vests",,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCLLNSGRYWTAPO,,,00033163XIL3,Womens,"Jackets, Coats & Vests",,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCBMGRYCHPDAPO,,,00033505XAL5,Womens,"Jackets, Coats & Vests",,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCFLRDGRYCHAPO,,,00033505XFG5,Womens,"Jackets, Coats & Vests",,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCVTCHMRWFNAPO,,,00029734XVT1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBTGRSNVYWAPOX,,,00029930XTG5   ,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCVTCHNTHWPAPO,,,00030396XVT5,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBSWLLTMGRAPO,,,00030449XAS1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCMZZBLKWFNAPO,,,00032051XMO1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCLMSSRDWFNAPO,,,00032051XMP1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCMCHSTGRNWAPOX,,,00032051XMS1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCNCBLWFNNLAPO,,,00032051XNC1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCRGNGRNWFNAPO,,,00032051XOD1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCRGNGRYWFNAPO,,,00032051XOD3,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCKCRMWFNNLAPO,,,00032051XOK1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCHSTRDWFNNAPO,,,00032051XOS1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCPSNVYWFNNAPO,,,00032051XPE1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCPTTNVYWFNAPO,,,00032051XPQ1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCSYRCSNVYWAPO,,,00032051XSY1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCSYRCSGRYWAPO,,,00032051XSY3,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCTNNRGWFNNAPO,,,00032051XTN1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCWVNVYWFNNAPO,,,00032051XWV1,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCKYGRYLLTMAPO,,,00032462XKE5,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCWVGRYLLTMAPO,,,00032462XWV5,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKMMLBNTSGRYWGAPO,,,00032807XDC3   ,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBDDGRSGYMAPO,,,00032807XDG3,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBBRVSWGYMAPO,,,00032808XBV5,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCMCHSTGRYWAPOB,,,00032817XMS3,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCHSTGRYWVNAPO,,,00032817XOS3,Womens,Sweatshirts & Hoodies,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16B84WNCKYDGWLSBRAPT,,,000006TDLBQKYU,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCCLMSNRGWDAPT,,,00027870XCM1   ,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCGRGRDWDFLAPT,,,00027870XGG1   ,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBWHTSXNVYAPT,,,00028996XWS5   ,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/18NIKWNCSCWHTWGRDUSC,,,00029064XSC2,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBRDSWHTFDAPT,,,00030441XRB5   ,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBRDSXWHTFAPT,,,00030441XRX5   ,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWMLBYNKSWHTFAPT,,,00030441XYN5   ,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCBMWHTWLGTAPT,,,00030488XAL2,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCRKNSSCRMWAPT,,,00031262XAK5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCBMCRMWLMNAPT,,,00031262XAL5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCRMYBLKWLMAPT,,,00031262XAR5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCRZNNVYWLMAPT,,,00031262XAZ5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCBYNVYWLMNAPT,,,00031262XBY5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCCLRDGRYWLAPT,,,00031262XCO3,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCCLRDBLKWLAPT,,,00031262XCO5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCDKGRYWLMNAPT,,,00031262XDK3,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCBSSTRYLWLAPT,,,00031262XES5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCFLRDGRYWLAPT,,,00031262XFG3,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCFLRDRYLWLAPT,,,00031262XFG5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCGRGGRYWLMAPT,,,00031262XGG3,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCGRGRDWLMNAPT,,,00031262XGG5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCLLNSNVYWLAPT,,,00031262XIL5,Womens,Tops and Shirts,,,,,,,,,
https://dks.scene7.com/is/image/GolfGalaxy/16NIKWNCWSTCRMWLMAPT,,,00031262XIO5,Womens,Tops and Shirts,,,,,,,,,
